,TimeStamp,pm25,pm1,pm10,co2,o3,cho2,no2,so2,LocationLat,LocationLong
68,2021-03-29,12.672544080604535,7.785894206549118,15.300875273522976,577.1458333333334,39.729687500000004,8.291666666666666,6.531666666666666,2.361111111111111,45.87575574155268,24.568786464029575
69,2021-03-30,20.773824650571793,13.716645489199491,23.919514884233738,567.5625,36.49427083333333,8.9375,11.585,2.7305555555555556,45.877961663125575,24.562417689934883
70,2021-03-31,24.58084577114428,16.42412935323383,29.04756756756757,567.6666666666666,38.530569948186525,7.993055555555555,11.636363636363637,2.767123287671233,45.87349873282927,24.579070760682928
71,2021-04-01,22.830429732868758,14.818815331010454,25.958163265306123,545.4027777777778,38.64921465968586,12.381944444444445,12.286554621848738,2.5154929577464786,45.8605072323497,24.636688264780716
72,2021-04-02,15.68660598179454,9.988296488946684,18.173228346456693,567.7569444444445,39.296875,16.631944444444443,9.549166666666668,2.5152777777777775,45.88226553960265,24.542058309252603
73,2021-04-03,9.308953341740226,5.422446406052964,10.665936473165388,576.9375,36.783854166666664,32.75,5.0858333333333325,2.322222222222222,45.877483929750234,24.56584985946346
74,2021-04-04,16.5086782376502,10.261682242990654,17.475258918296895,561.4027777777778,36.114062499999996,6.798611111111111,4.9558333333333335,2.4347222222222222,45.886749749913214,24.521843181947926
75,2021-04-05,15.57089552238806,9.808457711442786,17.143939393939394,553.7222222222222,35.03072916666667,29.78472222222222,8.075833333333334,2.290277777777778,45.87412235472527,24.577926742564102
76,2021-04-06,13.896284829721361,8.560371517027864,15.318488529014845,551.4537037037037,35.18630136986301,11.194444444444445,10.021052631578947,2.463157894736842,45.865599247005,24.63029435823914
77,2021-04-09,11.54679802955665,7.017241379310345,13.02819956616052,562.6666666666666,36.27872340425532,30.083333333333332,9.165454545454546,2.539393939393939,45.87284667806728,24.576993246801223
78,2021-04-10,15.254705144291092,10.074027603513175,16.886586695747003,533.0069444444445,34.932812500000004,6.590277777777778,9.616666666666667,2.591666666666667,45.873918834894006,24.573051624589862
79,2021-04-11,14.413587604290822,9.182359952324196,16.559958289885298,523.1958041958042,35.26753926701571,6.419580419580419,8.545833333333333,2.1958333333333333,45.868347189928954,24.602376523694492
80,2021-04-12,14.16793893129771,8.123091603053435,16.171232876712327,561.0758620689655,37.22435233160622,7.3517241379310345,12.551666666666668,2.913888888888889,45.825154532924465,24.78911943575916
81,2021-04-13,14.371777476255089,9.533875338753388,16.53146853146853,553.3958333333334,38.7796875,7.194444444444445,12.090833333333332,3.022222222222222,45.886791884400395,24.51414538370166
82,2021-04-14,6.06,3.3508114856429465,7.699891657638137,641.9154929577464,38.7738219895288,8.934306569343066,6.7324786324786325,2.573239436619718,45.86892934303626,24.580605581920715
83,2021-04-15,7.104446742502585,3.5170630816959667,8.102115915363385,637.2708333333334,34.39635416666667,15.159722222222221,7.223333333333333,2.4444444444444446,45.80936596203984,24.686567387952188
84,2021-04-16,9.353280461427541,6.062725306416727,11.695421366954214,726.3192612137203,46.70620347394541,8.70580474934037,6.051666666666667,2.220833333333333,45.78834074799476,25.102198842586283
85,2021-04-17,17.077956989247312,11.53225806451613,18.179278230500582,485.24615384615385,32.03409090909091,6.8,7.619130434782609,2.346376811594203,45.88784408328722,24.53955419424572
86,2021-04-18,16.700751537235252,12.608423449060899,17.69685746352413,537.7224404615762,24.220817571690056,6.996812553634915,5.5575,2.463888888888889,45.71407979251508,25.399358256274326
87,2021-04-19,18.30479896238651,11.8715953307393,19.792368125701458,522.3583333333333,31.311309523809523,6.8,9.019166666666667,2.401388888888889,45.89154269715942,24.52062499138164
88,2021-04-20,14.1191381495564,9.465145754119138,17.795379537953796,495.2916666666667,32.54226190476191,6.783333333333333,7.670833333333333,2.365277777777778,45.889084509553655,24.537740675289648
89,2021-04-21,14.768725361366624,9.859395532194482,15.55328798185941,487.10833333333335,34.08392857142857,6.775,8.49917355371901,2.3383561643835615,45.89289742705653,24.511359991695905
90,2021-04-22,16.441176470588236,10.172459893048128,18.079584775086506,496.68333333333334,32.695238095238096,6.783333333333333,10.915126050420168,2.592957746478873,45.89670071608309,24.49581766140455
91,2021-04-23,14.6159793814433,9.064432989690722,16.537946428571427,511.45,34.25357142857143,6.791666666666667,8.9775,2.415277777777778,45.88991499476923,24.527813011230773
92,2021-04-24,13.23049645390071,7.714539007092198,12.891625615763546,512.1636363636363,36.274358974358975,6.781818181818182,6.903571428571429,2.5088235294117647,47.039851418125,19.298184470561523
93,2021-04-25,15.240691489361701,9.808510638297872,17.278630460448642,509.46666666666664,35.550299401197606,6.791666666666667,5.826666666666667,2.602816901408451,45.653864417802055,25.564238269228735
94,2021-04-26,13.988188976377952,8.891076115485564,15.988344988344988,496.2352941176471,34.25868263473054,6.756302521008403,6.694117647058824,2.7125000000000004,45.653595007599996,25.5649039748
95,2021-04-27,16.841618497109828,10.463583815028901,18.998959417273674,549.3140495867768,33.25207100591716,6.818181818181818,8.236666666666666,2.4180555555555556,45.65483276529412,25.569729989910876
96,2021-04-28,14.74934725848564,9.288511749347258,16.622969837587007,511.43333333333334,32.54940476190476,6.783333333333333,7.100833333333333,2.490277777777778,45.7700951855773,25.035342572485327
97,2021-04-29,9.646266829865361,5.674418604651163,10.559693318729463,504.40833333333336,31.407738095238095,6.8,7.909166666666667,2.5680555555555555,46.00619692,23.9681335989562
98,2021-04-30,10.173076923076923,6.2756410256410255,11.343607305936073,529.2416666666667,31.45654761904762,6.841666666666667,7.864166666666667,2.6624999999999996,45.74853130131274,25.12941276011583
99,2021-05-01,13.754302325581396,7.012905476107429,15.677315559641462,531.0916666666667,30.922023809523807,6.833333333333333,6.744628099173554,2.4205479452054792,45.692768541230386,25.4880622432419
100,2021-05-02,5.606217616580311,2.9909326424870466,7.110726643598616,518.4083333333333,34.07678571428571,6.766666666666667,3.388235294117647,2.4760563380281693,45.89207407357352,24.514185893943527
101,2021-05-03,4.079046424090339,2.0526976160602257,4.7204419889502764,559.7833333333333,36.67528735632184,6.7,2.002222222222222,2.4135802469135803,45.88379749696345,24.55423298985942
102,2021-05-04,7.275537634408602,4.119623655913978,7.796139927623643,552.1583333333333,33.2717791411043,6.716666666666667,5.659433962264151,2.3453125,45.901503591553,24.470926828271438
103,2021-05-05,10.51621271076524,6.5473411154345005,11.551963048498845,541.2941176470588,34.15120481927711,6.756302521008403,6.912605042016807,2.471830985915493,45.887602845341576,24.509539761886796
104,2021-05-06,5.118090452261306,2.5753768844221105,6.201793721973094,547.900826446281,35.25266272189349,6.8429752066115705,5.845,2.3805555555555555,45.88026313595442,24.53742914765432
105,2021-05-07,6.927710843373494,3.980284775465498,7.866204162537166,529.3333333333334,32.68154761904762,6.741666666666666,8.294166666666666,2.5819444444444444,45.8623251235757,24.638833748229253
106,2021-05-08,6.003931847968545,3.0471821756225426,6.631395348837209,549.575,34.95266272189349,6.733333333333333,3.4892561983471073,2.6013698630136988,45.886583912799736,24.504178454831752
107,2021-05-09,5.92274678111588,3.291845493562232,6.581818181818182,534.5222222222222,32.696,6.833333333333333,6.358426966292135,2.5245283018867926,45.85566710069689,24.653387071030348
108,2021-05-10,7.2967914438502675,4.292780748663102,8.222748815165877,514.6,34.81071428571428,6.808333333333334,8.6325,2.4055555555555554,45.88979150878486,24.4876391711255
109,2021-05-11,8.618083670715249,5.276653171390014,9.846511627906978,525.4666666666667,36.87023809523809,6.8,7.964166666666667,2.576388888888889,45.889809853981426,24.488461281801595
110,2021-05-12,7.158322056833559,4.2571041948579165,8.525581395348837,545.625,38.462130177514794,6.75,6.607438016528926,2.7095890410958905,45.89013732219715,24.4872552936077
111,2021-05-13,9.069400630914826,3.7470449172576834,10.273184759166067,572.8731343283582,37.069060773480665,6.3059701492537314,6.932773109243698,2.1352112676056336,45.823555758995475,24.83258012960552
112,2021-05-14,6.157162726008345,3.653685674547983,7.028605482717521,579.5,35.71666666666667,6.072463768115942,6.4075,2.598611111111111,45.883630392019995,24.530339748710002
113,2021-05-18,2.352720450281426,0.7269303201506592,3.4199655765920824,621.625,45.301171875,3.883116883116883,3.782,2.4133333333333336,45.80647853593864,24.973299897299153
114,2021-05-19,5.267696267696268,2.815958815958816,6.0,510.05,33.502339181286544,6.791666666666667,6.6,2.494736842105263,45.88049166324204,24.534159562751594
115,2021-05-20,10.018324607329843,6.397905759162303,11.186534216335541,540.475,32.285542168674695,6.858333333333333,8.38661971830986,2.1956521739130435,45.882104283759205,24.528333391111108
116,2021-05-21,8.019736842105264,4.727631578947369,9.23391812865497,540.2833333333333,32.204790419161675,6.85,6.28,2.4126760563380283,45.8894663421457,24.491830298092715
117,2021-05-22,4.767441860465116,2.302325581395349,5.717391304347826,,7.95,,7.8,2.1666666666666665,45.657407455,25.590137564285715
118,2021-05-23,7.892761394101877,5.040214477211796,9.316279069767441,481.1166666666667,43.13452380952381,6.8,4.529824561403508,2.917142857142857,45.88945076043766,24.491119345172415
119,2021-05-24,3.6860759493670887,1.6379746835443039,4.541095890410959,533.5230769230769,41.59135802469136,6.661538461538462,5.5093023255813955,2.2960000000000003,45.90163380860825,24.431987279658507
120,2021-05-25,4.801724137931035,2.55,6.45820895522388,506.72222222222223,35.88740157480315,6.766666666666667,8.396666666666667,2.690740740740741,45.882990044207816,24.52329980196651
121,2021-05-26,5.693931398416886,3.253298153034301,7.161327231121281,526.6166666666667,39.142168674698794,6.766666666666667,6.149137931034482,2.4385714285714286,45.88706148712509,24.503540898572364
122,2021-05-27,8.325332751472834,6.096078431372549,8.72298163178129,555.8737864077669,33.636296296296294,6.932038834951456,7.524489795918367,2.3000000000000003,45.68819635080766,25.41062559884957
123,2021-05-28,4.892361111111111,2.7261698440207973,6.095826893353942,591.3777777777777,33.73664122137404,6.465909090909091,6.264367816091954,2.2377358490566035,45.87236991592705,24.578760701254886
124,2021-05-29,8.441281138790035,5.454225352112676,9.419906687402799,545.0212765957447,35.31157024793388,5.968085106382978,3.9377777777777774,55.41730769230769,45.86974423388329,24.5882514837692
125,2021-05-30,8.785507246376811,2.299159663865546,9.767116796967544,556.3411764705883,33.54835164835165,6.234567901234568,4.161538461538462,2.648387096774193,45.4586571416109,25.344496790659075
126,2021-05-31,4.689054726368159,2.485645933014354,6.084070796460177,535.4107142857143,31.995604395604396,5.676470588235294,6.3545454545454545,2.2704545454545455,45.851728381777235,24.705574720590384
127,2021-06-01,4.741687979539642,2.4198473282442747,6.0886075949367084,546.9516129032259,33.90438596491228,6.032258064516129,6.098850574712644,2.311111111111111,45.858074620776584,24.681693620931902
128,2021-06-02,5.486935866983373,3.0022075055187636,6.728952772073922,537.8260869565217,37.647872340425536,6.724137931034483,5.290666666666667,2.3023809523809526,45.92220859373633,24.39095421785262
129,2021-06-03,6.101744186046512,3.459214501510574,7.0464547677261615,515.4545454545455,35.33975903614458,6.0,5.8983333333333325,2.1914285714285717,45.87825725899859,24.58381609995063
130,2021-06-06,7.786245353159852,4.884758364312268,9.836569579288026,532.1078431372549,38.77089552238806,5.950980392156863,6.178125,1.9666666666666668,45.891163449312074,24.523461644952164
131,2021-06-07,8.594262295081966,5.595628415300546,10.030516431924882,528.7777777777778,35.8890625,6.083333333333333,7.535416666666666,2.5555555555555554,45.89692655766799,24.500002361146247
132,2021-06-08,9.470483005366725,6.465116279069767,11.160550458715596,523.1574074074074,37.74315068493151,6.092592592592593,7.476315789473685,2.6859649122807014,45.89188473199483,24.521001444971994
133,2021-06-09,8.754032258064516,5.758064516129032,11.727430555555555,540.7395833333334,40.77578125,6.104166666666667,9.224242424242423,2.2979166666666666,45.89352928327805,24.514367314809757
134,2021-06-10,29.765232974910393,26.57347670250896,30.010886469673405,553.8796296296297,37.74295774647887,6.074074074074074,7.168235294117647,2.2509803921568627,45.89379086526225,24.514809470645858
135,2021-06-11,19.56774193548387,16.311827956989248,21.177981651376147,558.4888888888889,32.64344262295082,6.033333333333333,7.1775,2.2104166666666667,45.89060137805128,24.530413021358974
136,2021-06-12,5.565310492505353,3.2248394004282654,8.513966480446927,544.7444444444444,43.594915254237286,6.055555555555555,4.898571428571429,2.473809523809524,45.893059425181725,24.51722747167705
137,2021-06-13,6.859180035650624,4.110516934046346,10.111280487804878,593.4722222222222,33.74246575342465,6.166666666666667,5.591578947368421,2.412280701754386,45.89015509610401,24.532664833751063
138,2021-06-14,3.618595825426945,1.6944971537001898,6.602965403624382,568.3823529411765,34.8910447761194,6.1568627450980395,5.5912500000000005,2.3854166666666665,45.89351062453627,24.515353037497704
139,2021-06-15,3.3755458515283845,3.014377406931964,4.8276984723265715,563.8333333333334,32.47901234567902,6.275,6.207619047619048,2.2412698412698413,45.71206966439449,25.345098341600192
140,2021-06-16,8.258663028649385,5.085675306957708,9.058981955292216,505.6228813559322,34.691071428571426,6.5508474576271185,9.612,2.35,45.91968442459878,24.390051623844066
141,2021-06-17,7.894679695982628,5.283387622149837,10.379442843419788,509.03472222222223,32.682291666666664,6.1875,8.088333333333333,2.411111111111111,45.85727500650124,24.67673752777502
142,2021-06-18,10.169943820224718,6.563202247191011,12.367788461538462,512.1388888888889,33.379687499999996,6.284722222222222,9.178333333333335,2.447222222222222,45.90104046036,24.48502206968
143,2021-06-19,5.966896551724138,3.3213793103448275,8.411347517730496,509.74825174825173,33.823437500000004,6.090909090909091,6.150413223140497,2.1506849315068495,45.897550421901315,24.500104736855267
144,2021-06-20,10.116504854368932,6.280166435506241,11.934831460674157,517.1724137931035,31.647395833333334,6.206896551724138,7.724260355029586,2.1422535211267606,45.890434165892515,24.531356433026232
145,2021-06-21,9.50733137829912,5.3551219512195125,8.929527207850134,519.4722222222222,36.878125000000004,6.097222222222222,5.013541666666667,2.3138888888888887,47.03728085561327,19.338569185045
146,2021-06-22,7.010339734121122,4.326440177252585,9.216041397153946,545.4583333333334,41.964062500000004,6.145833333333333,6.297916666666667,2.4625000000000004,45.66261797751317,25.56594156130664
147,2021-06-23,10.53903903903904,7.003003003003003,19.022959183673468,552.2447552447552,41.00261780104712,6.685314685314685,7.1169491525423725,2.379166666666667,45.66253645246235,25.565778561765324
148,2021-06-24,11.744710860366714,7.8787023977433,43.18214716525935,557.3862068965517,41.983419689119174,6.255172413793104,8.003333333333334,2.3125,45.66427494925852,25.570922807294586
149,2021-06-25,14.751506024096386,9.992469879518072,38.330357142857146,557.8333333333334,47.2796875,6.361111111111111,8.23,2.401388888888889,45.66066479764706,25.564003249663863
150,2021-06-26,5.514652014652015,2.9945054945054945,8.79549114331723,561.8148148148148,40.2963768115942,5.861111111111111,4.350666666666667,2.3822222222222225,45.66146899480589,25.568979963400267
151,2021-06-27,6.245098039215686,4.044117647058823,7.39514348785872,533.9333333333333,40.11203703703704,5.855555555555555,4.277777777777778,2.462962962962963,45.66159041182796,25.5591617422043
152,2021-06-28,7.49103139013453,4.866071428571429,8.919230769230769,552.9673913043479,40.232499999999995,5.778947368421052,7.035714285714286,2.511904761904762,45.66114808538012,25.56552173165869
153,2021-06-29,11.478125,7.30077519379845,11.880758807588077,550.0932203389831,43.71633986928105,5.991525423728813,7.83578947368421,2.5894736842105264,46.07141322701487,23.711798776679377
154,2021-06-30,15.675567423230975,10.555407209612817,17.142692750287686,540.9097222222222,46.15625,5.979166666666667,8.185,2.8097222222222222,45.916074036027005,24.41594872293153
155,2021-07-01,6.706146926536731,4.134932533733133,8.991048593350383,569.8260869565217,46.637499999999996,5.971014492753623,7.21304347826087,2.3289855072463768,45.6619365603252,25.567225534227642
156,2021-07-02,5.16,2.60125,6.33804347826087,598.0625,41.2171875,6.020833333333333,6.38,2.3152777777777778,45.824165247849265,24.841531035367645
157,2021-07-03,3.8792134831460676,1.8469101123595506,4.665066026410564,598.3958333333334,38.10569948186528,6.118055555555555,4.01900826446281,2.3232876712328765,45.89937715861518,24.487954170252998
158,2021-07-04,6.893351800554017,4.03601108033241,7.542211652794292,594.2777777777778,35.07277486910995,6.145833333333333,3.5352941176470587,2.3338028169014082,45.89746811516193,24.49546575064111
159,2021-07-05,7.360911270983213,3.9964028776978417,8.743186582809225,554.3194444444445,33.768229166666664,6.131944444444445,5.8341666666666665,2.4402777777777778,45.87820763944741,24.61082205729055
160,2021-07-06,10.58344827586207,6.755862068965517,11.695857988165681,508.78472222222223,35.509375,6.097222222222222,6.836666666666667,2.3375000000000004,45.89619579699901,24.497602819032576
161,2021-07-07,11.10909090909091,7.1216783216783215,13.530538922155689,540.4166666666666,39.88697916666667,6.236111111111111,7.179166666666666,2.425,45.89925590464606,24.487963265882353
162,2021-07-08,9.139082058414465,5.852573018080667,11.165673420738974,555.8951048951049,39.6586387434555,5.895104895104895,5.98,2.3569444444444443,45.89822625383698,24.490628570258448
163,2021-07-09,10.592641261498029,7.223390275952694,12.322360953461976,538.0068965517241,41.2860103626943,6.0,7.174166666666666,2.4027777777777777,45.88554365891428,24.532624836457142
164,2021-07-10,12.153427638737758,7.908596300326442,13.901734104046243,537.2517482517483,42.931937172774866,6.013986013986014,7.779166666666667,2.691666666666667,45.868540667149574,24.684788402222836
165,2021-07-11,12.53140703517588,8.386934673366834,13.837158469945356,569.8413793103448,46.549740932642486,5.9655172413793105,6.984166666666667,2.3722222222222222,45.88479482838967,24.558653720786722
166,2021-07-12,14.765925925925925,9.888724035608309,16.1375,565.2605633802817,44.166315789473686,6.042553191489362,8.0,2.447222222222222,45.63736857615545,25.188494198972936
167,2021-07-13,14.624103299856529,9.677187948350072,16.915544675642593,560.4861111111111,44.84166666666667,6.083333333333333,7.968333333333334,2.466666666666667,45.66005335163452,25.568374052467007
